,Dia_C_Xdisp,Dia_C_Ydisp,LSP,timestamp
2645,0.0,0.0,1.015625,2018-01-18T10:12:24.693181
2646,0.0,0.0,0.8463541269302368,2018-01-18T10:13:51.893847
2647,0.0,0.0,0.8275462985038757,2018-01-18T10:13:29.793763
2648,0.0,0.0,0.9592013359069824,2018-01-18T10:13:24.293776
2649,0.0,0.0,0.9780092835426331,2018-01-18T10:14:03.194120
2650,0.0,0.0,0.8087384104728699,2018-01-18T10:13:18.793826
2651,0.0,0.0,1.1472800970077515,2018-01-18T10:13:46.294059
2652,0.0,0.0,0.9968171119689941,2018-01-18T10:13:27.593671
2653,0.0,0.0,0.7899305820465088,2018-01-18T10:14:00.894158
2654,0.0,0.0,0.9215856194496155,2018-01-18T10:13:40.793828
2655,0.0,0.0,0.9215856194496155,2018-01-18T10:14:30.894429
2656,0.0,0.0,0.9027777910232544,2018-01-18T10:14:49.794588
2657,0.0,0.0,0.9968171119689941,2018-01-18T10:14:11.994330
2658,0.0,0.0,0.9027777910232544,2018-01-18T10:14:09.794378
2659,0.0,0.0,0.8651620745658875,2018-01-18T10:14:46.394530
2660,0.0,0.0,0.8275462985038757,2018-01-18T10:14:21.894457
2661,0.0,0.0,0.8463541269302368,2018-01-18T10:14:48.594199
2662,0.0,0.0,0.8463541269302368,2018-01-18T10:14:19.694478
2663,0.0,0.0,0.6582754254341125,2018-01-18T10:14:15.294188
2664,0.0,0.0,0.9215856194496155,2018-01-18T10:15:12.194751
2665,0.0,0.0,0.7899305820465088,2018-01-18T10:15:01.894665
2666,0.0,0.0,0.9215856194496155,2018-01-18T10:15:02.994802
2667,0.0,0.0,0.7899305820465088,2018-01-18T10:14:51.994595
2668,0.0,0.0,0.7335069179534912,2018-01-18T10:15:15.495044
2669,0.0,0.0,0.9592013359069824,2018-01-18T10:14:56.394724
2670,0.0,0.0,0.9592013359069824,2018-01-18T10:14:54.194772
2671,0.0,0.0,0.7711226940155029,2018-01-18T10:15:23.195023
2672,0.0,0.0,0.9592013359069824,2018-01-18T10:15:18.794893
2673,0.0,0.0,0.9027777910232544,2018-01-18T10:15:33.095290
2674,0.0,0.0,0.8463541269302368,2018-01-18T10:15:30.895035
2675,0.0,0.0,0.9215856194496155,2018-01-18T10:15:35.294683
2676,0.0,0.0,0.8087384104728699,2018-01-18T10:15:51.995461
2677,0.0,0.0,0.8463541269302368,2018-01-18T10:16:37.895972
2678,0.0,0.0,0.9215856194496155,2018-01-18T10:16:26.895901
2679,0.0,0.0,0.7711226940155029,2018-01-18T10:16:17.595633
2680,0.0,0.0,0.8651620745658875,2018-01-18T10:16:27.995778
2681,0.0,0.0,0.8463541269302368,2018-01-18T10:16:18.695653
2682,0.0,0.0,0.8463541269302368,2018-01-18T10:17:16.596251
2683,0.0,0.0,0.9027777910232544,2018-01-18T10:17:17.696008
2684,0.0,0.0,0.9403935074806213,2018-01-18T10:17:03.195689
2685,0.0,0.0,0.8651620745658875,2018-01-18T10:16:52.195217
2686,0.0,0.0,0.8839699029922485,2018-01-18T10:17:15.496231
2687,0.0,0.0,0.8651620745658875,2018-01-18T10:16:58.795986
2688,0.0,0.0,0.9592013359069824,2018-01-18T10:16:42.295985
2689,0.0,0.0,0.8651620745658875,2018-01-18T10:16:48.896087
2690,0.0,0.0,0.8463541269302368,2018-01-18T10:16:44.495741
2691,0.0,0.0,0.9027777910232544,2018-01-18T10:17:27.596313
2692,0.0,0.0,0.9403935074806213,2018-01-18T10:18:00.796639
2693,0.0,0.0,0.8087384104728699,2018-01-18T10:18:06.296682
2694,0.0,0.0,0.9968171119689941,2018-01-18T10:17:53.096523
2695,0.0,0.0,0.8839699029922485,2018-01-18T10:17:33.096682
2696,0.0,0.0,0.8275462985038757,2018-01-18T10:17:25.396291
2697,0.0,0.0,0.9592013359069824,2018-01-18T10:17:40.796612
2698,0.0,0.0,0.9215856194496155,2018-01-18T10:17:45.196395
2699,0.0,0.0,0.9403935074806213,2018-01-18T10:17:36.395751
2700,0.0,0.0,0.9592013359069824,2018-01-18T10:18:30.897060
2701,0.0,0.0,0.8087384104728699,2018-01-18T10:18:42.997140
2702,0.0,0.0,0.8463541269302368,2018-01-18T10:18:44.097247
2703,0.0,0.0,0.9027777910232544,2018-01-18T10:18:45.197228
2704,0.0,0.0,0.9027777910232544,2018-01-18T10:18:18.797017
2705,0.0,0.0,0.8651620745658875,2018-01-18T10:18:35.297084
2706,0.0,0.0,0.8651620745658875,2018-01-18T10:18:40.797158
2707,0.0,0.0,1.0344328880310059,2018-01-18T10:18:54.197267
2708,0.0,0.0,0.8463541269302368,2018-01-18T10:18:37.497067
2709,0.0,0.0,0.9968171119689941,2018-01-18T10:19:34.497941
2710,0.0,0.0,0.7711226940155029,2018-01-18T10:18:55.297383
2711,0.0,0.0,0.8463541269302368,2018-01-18T10:19:41.097861
2712,0.0,0.0,0.8651620745658875,2018-01-18T10:19:20.097620
2713,0.0,0.0,0.9027777910232544,2018-01-18T10:19:12.397891
2714,0.0,0.0,0.8651620745658875,2018-01-18T10:19:26.697797
2715,0.0,0.0,0.7711226940155029,2018-01-18T10:19:09.097691
2716,0.0,0.0,0.9780092835426331,2018-01-18T10:19:17.897564
2717,0.0,0.0,0.6958912014961243,2018-01-18T10:19:16.797211
2718,0.0,0.0,1.0344328880310059,2018-01-18T10:20:12.097820
2719,0.0,0.0,0.9780092835426331,2018-01-18T10:20:16.898264
2720,0.0,0.0,0.9592013359069824,2018-01-18T10:19:48.798411
2721,0.0,0.0,0.9968171119689941,2018-01-18T10:19:55.597728
2722,0.0,0.0,0.9403935074806213,2018-01-18T10:19:58.897938
2723,0.0,0.0,0.9968171119689941,2018-01-18T10:19:59.998157
2724,0.0,0.0,0.9403935074806213,2018-01-18T10:19:42.198041
2725,0.0,0.0,0.9968171119689941,2018-01-18T10:20:32.497555
2726,0.0,0.0,0.9215856194496155,2018-01-18T10:19:44.397822
2727,0.0,0.0,0.9592013359069824,2018-01-18T10:21:07.998932
2728,0.0,0.0,0.8463541269302368,2018-01-18T10:21:01.298560
2729,0.0,0.0,0.8275462985038757,2018-01-18T10:20:33.598398
2730,0.0,0.0,0.8463541269302368,2018-01-18T10:20:57.998912
2731,0.0,0.0,0.9968171119689941,2018-01-18T10:20:48.098668
2732,0.0,0.0,0.9780092835426331,2018-01-18T10:20:54.698719
2733,0.0,0.0,0.8651620745658875,2018-01-18T10:20:46.998832
2734,0.0,0.0,0.9215856194496155,2018-01-18T10:20:52.498750
2735,0.0,0.0,0.8839699029922485,2018-01-18T10:20:51.398790
2736,0.0,0.0,0.9215856194496155,2018-01-18T10:21:43.499091
2737,0.0,0.0,0.8463541269302368,2018-01-18T10:21:23.499109
2738,0.0,0.0,1.015625,2018-01-18T10:21:49.099410
2739,0.0,0.0,0.9027777910232544,2018-01-18T10:21:32.399009
2740,0.0,0.0,0.9592013359069824,2018-01-18T10:21:36.799116
2741,0.0,0.0,0.8839699029922485,2018-01-18T10:21:45.699024
2742,0.0,0.0,0.9215856194496155,2018-01-18T10:21:37.898422
2743,0.0,0.0,0.9968171119689941,2018-01-18T10:21:12.399004
2744,0.0,0.0,0.9027777910232544,2018-01-18T10:21:11.298970
2745,0.0,0.0,0.9968171119689941,2018-01-18T10:21:50.199205
2746,0.0,0.0,0.9215856194496155,2018-01-18T10:22:21.299541
2747,0.0,0.0,0.8087384104728699,2018-01-18T10:22:00.099458
2748,0.0,0.0,0.8651620745658875,2018-01-18T10:21:56.799354
2749,0.0,0.0,0.8463541269302368,2018-01-18T10:22:24.699509
2750,0.0,0.0,0.8275462985038757,2018-01-18T10:21:54.599492
2751,0.0,0.0,1.0344328880310059,2018-01-18T10:22:13.399569
2752,0.0,0.0,0.8651620745658875,2018-01-18T10:22:27.999827
2753,0.0,0.0,0.8839699029922485,2018-01-18T10:22:17.799313
2754,0.0,0.0,0.9968171119689941,2018-01-18T10:22:41.199992
2755,0.0,0.0,0.8651620745658875,2018-01-18T10:22:43.399780
2756,0.0,0.0,0.9403935074806213,2018-01-18T10:22:57.900114
2757,0.0,0.0,0.8463541269302368,2018-01-18T10:22:56.800116
2758,0.0,0.0,0.9780092835426331,2018-01-18T10:22:50.199730
2759,0.0,0.0,0.8839699029922485,2018-01-18T10:22:53.499903
2760,0.0,0.0,0.8839699029922485,2018-01-18T10:22:38.999662
2761,0.0,0.0,0.9403935074806213,2018-01-18T10:23:04.500947
2762,0.0,0.0,0.8463541269302368,2018-01-18T10:23:06.700466
2763,0.0,0.0,0.9403935074806213,2018-01-18T10:22:51.299889
2764,0.0,0.0,0.9592013359069824,2018-01-18T10:23:14.600305
2765,0.0,0.0,0.9403935074806213,2018-01-18T10:23:36.600525
2766,0.0,0.0,0.8651620745658875,2018-01-18T10:23:32.200418
2767,0.0,0.0,0.9592013359069824,2018-01-18T10:23:27.800414
2768,0.0,0.0,0.9968171119689941,2018-01-18T10:23:38.800361
2769,0.0,0.0,0.9027777910232544,2018-01-18T10:23:17.899739
2770,0.0,0.0,0.9027777910232544,2018-01-18T10:23:31.100308
2771,0.0,0.0,0.8463541269302368,2018-01-18T10:23:45.400513
2772,0.0,0.0,0.8463541269302368,2018-01-18T10:23:54.301046
2773,0.0,0.0,0.9592013359069824,2018-01-18T10:24:18.500914
2774,0.0,0.0,0.9592013359069824,2018-01-18T10:24:24.101133
2775,0.0,0.0,0.8651620745658875,2018-01-18T10:24:19.601256
2776,0.0,0.0,0.8275462985038757,2018-01-18T10:24:31.800963
2777,0.0,0.0,0.9215856194496155,2018-01-18T10:24:27.401206
2778,0.0,0.0,0.9592013359069824,2018-01-18T10:24:25.200981
2779,0.0,0.0,0.8087384104728699,2018-01-18T10:24:49.601256
2780,0.0,0.0,0.9215856194496155,2018-01-18T10:24:05.301302
2781,0.0,0.0,0.8651620745658875,2018-01-18T10:23:58.700836
2782,0.0,0.0,0.9215856194496155,2018-01-18T10:24:56.201520
2783,0.0,0.0,0.8839699029922485,2018-01-18T10:25:12.801548
2784,0.0,0.0,0.8463541269302368,2018-01-18T10:24:58.401554
2785,0.0,0.0,0.9403935074806213,2018-01-18T10:25:11.701563
2786,0.0,0.0,0.8275462985038757,2018-01-18T10:24:54.001248
2787,0.0,0.0,0.7711226940155029,2018-01-18T10:25:42.601823
2788,0.0,0.0,0.8463541269302368,2018-01-18T10:25:18.301719
2789,0.0,0.0,0.9027777910232544,2018-01-18T10:25:08.400734
2790,0.0,0.0,0.8651620745658875,2018-01-18T10:25:07.301543
2791,0.0,0.0,0.8651620745658875,2018-01-18T10:26:08.002147
2792,0.0,0.0,0.9592013359069824,2018-01-18T10:26:02.502218
2793,0.0,0.0,0.9780092835426331,2018-01-18T10:25:52.602163
2794,0.0,0.0,0.9027777910232544,2018-01-18T10:25:50.301900
2795,0.0,0.0,0.9215856194496155,2018-01-18T10:26:13.502328
2796,0.0,0.0,0.8275462985038757,2018-01-18T10:26:24.502339
2797,0.0,0.0,0.9215856194496155,2018-01-18T10:25:43.701880
2798,0.0,0.0,0.9215856194496155,2018-01-18T10:25:53.702075
2799,0.0,0.0,1.015625,2018-01-18T10:26:10.202105
2800,0.0,0.0,0.9027777910232544,2018-01-18T10:26:35.702656
2801,0.0,0.0,0.8087384104728699,2018-01-18T10:27:00.202752
2802,0.0,0.0,0.8275462985038757,2018-01-18T10:26:52.402724
2803,0.0,0.0,0.7523148059844971,2018-01-18T10:27:05.802869
2804,0.0,0.0,0.8839699029922485,2018-01-18T10:26:54.602672
2805,0.0,0.0,0.8839699029922485,2018-01-18T10:26:31.302634
2806,0.0,0.0,0.8463541269302368,2018-01-18T10:26:26.902230
2807,0.0,0.0,0.8839699029922485,2018-01-18T10:27:04.702551
2808,0.0,0.0,1.015625,2018-01-18T10:26:39.102530
2809,0.0,0.0,0.9403935074806213,2018-01-18T10:27:29.003230
2810,0.0,0.0,0.9592013359069824,2018-01-18T10:27:22.302924
2811,0.0,0.0,1.0532407760620117,2018-01-18T10:27:41.102434
2812,0.0,0.0,0.8651620745658875,2018-01-18T10:27:10.202558
2813,0.0,0.0,0.9403935074806213,2018-01-18T10:27:52.103429
2814,0.0,0.0,1.015625,2018-01-18T10:27:46.603258
2815,0.0,0.0,0.8463541269302368,2018-01-18T10:27:54.403460
2816,0.0,0.0,0.9592013359069824,2018-01-18T10:27:21.202994
2817,0.0,0.0,0.9215856194496155,2018-01-18T10:27:17.903120
2818,0.0,0.0,0.9027777910232544,2018-01-18T10:28:20.103485
2819,0.0,0.0,1.0344328880310059,2018-01-18T10:28:48.403876
2820,0.0,0.0,0.8275462985038757,2018-01-18T10:28:19.003683
2821,0.0,0.0,0.6206597089767456,2018-01-18T10:28:32.303626
2822,0.0,0.0,0.8463541269302368,2018-01-18T10:27:55.503206
2823,0.0,0.0,0.8651620745658875,2018-01-18T10:28:14.503494
2824,0.0,0.0,1.0344328880310059,2018-01-18T10:28:23.403665
2825,0.0,0.0,0.8839699029922485,2018-01-18T10:28:26.703628
2826,0.0,0.0,0.8463541269302368,2018-01-18T10:28:41.203943
2827,0.0,0.0,0.8463541269302368,2018-01-18T10:29:13.104453
2828,0.0,0.0,0.9403935074806213,2018-01-18T10:29:50.204194
2829,0.0,0.0,0.8275462985038757,2018-01-18T10:29:25.904376
2830,0.0,0.0,0.9592013359069824,2018-01-18T10:30:01.204287
2831,0.0,0.0,0.8651620745658875,2018-01-18T10:29:22.604404
2832,0.0,0.0,0.9780092835426331,2018-01-18T10:29:49.104615
2833,0.0,0.0,0.8275462985038757,2018-01-18T10:28:56.203992
2834,0.0,0.0,0.9592013359069824,2018-01-18T10:29:01.803356
2835,0.0,0.0,0.8839699029922485,2018-01-18T10:28:55.104074
2836,0.0,0.0,0.9592013359069824,2018-01-18T10:30:35.405166
2837,0.0,0.0,0.9592013359069824,2018-01-18T10:30:27.604976
2838,0.0,0.0,0.7711226940155029,2018-01-18T10:30:30.905073
2839,0.0,0.0,0.9780092835426331,2018-01-18T10:30:21.004873
2840,0.0,0.0,0.9027777910232544,2018-01-18T10:30:14.404851
2841,0.0,0.0,0.8651620745658875,2018-01-18T10:30:05.604982
2842,0.0,0.0,0.6018518805503845,2018-01-18T10:30:06.704099
2843,0.0,0.0,0.9215856194496155,2018-01-18T10:30:12.204936
2844,0.0,0.0,0.9592013359069824,2018-01-18T10:30:02.304786
2845,0.0,0.0,0.8275462985038757,2018-01-18T10:30:45.305328
2846,0.0,0.0,0.9592013359069824,2018-01-18T10:30:51.905405
2847,0.0,0.0,0.9027777910232544,2018-01-18T10:30:37.605010
2848,0.0,0.0,0.9215856194496155,2018-01-18T10:31:04.305796
2849,0.0,0.0,0.9592013359069824,2018-01-18T10:30:50.805478
2850,0.0,0.0,0.8275462985038757,2018-01-18T10:31:06.505565
2851,0.0,0.0,0.6770833730697632,2018-01-18T10:31:03.205237
2852,0.0,0.0,0.9027777910232544,2018-01-18T10:31:01.905523
2853,0.0,0.0,0.9027777910232544,2018-01-18T10:31:13.105399
2854,0.0,0.0,0.9592013359069824,2018-01-18T10:31:35.605787
2855,0.0,0.0,0.8651620745658875,2018-01-18T10:31:59.906101
2856,0.0,0.0,0.8651620745658875,2018-01-18T10:31:36.705791
2857,0.0,0.0,0.9592013359069824,2018-01-18T10:31:56.606146
2858,0.0,0.0,0.8651620745658875,2018-01-18T10:31:16.405523
2859,0.0,0.0,0.9027777910232544,2018-01-18T10:31:34.505782
2860,0.0,0.0,0.9403935074806213,2018-01-18T10:32:06.506083
2861,0.0,0.0,0.9780092835426331,2018-01-18T10:31:15.305559
2862,0.0,0.0,0.8839699029922485,2018-01-18T10:31:40.004929
2863,0.0,0.0,0.9592013359069824,2018-01-18T10:32:32.306196
2864,0.0,0.0,0.8839699029922485,2018-01-18T10:32:29.006320
2865,0.0,0.0,0.9027777910232544,2018-01-18T10:32:56.506741
2866,0.0,0.0,0.9592013359069824,2018-01-18T10:32:13.506336
2867,0.0,0.0,0.9215856194496155,2018-01-18T10:32:41.106561
2868,0.0,0.0,0.9215856194496155,2018-01-18T10:32:09.806578
2869,0.0,0.0,0.8275462985038757,2018-01-18T10:32:45.506516
2870,0.0,0.0,0.7711226940155029,2018-01-18T10:32:48.806498
2871,0.0,0.0,0.9027777910232544,2018-01-18T10:33:08.706832
2872,0.0,0.0,0.9215856194496155,2018-01-18T10:33:31.806930
2873,0.0,0.0,0.9592013359069824,2018-01-18T10:33:38.407402
2874,0.0,0.0,0.9403935074806213,2018-01-18T10:33:37.307121
2875,0.0,0.0,0.9592013359069824,2018-01-18T10:33:32.907128
2876,0.0,0.0,1.0344328880310059,2018-01-18T10:33:45.107221
2877,0.0,0.0,0.8651620745658875,2018-01-18T10:33:28.506858
2878,0.0,0.0,0.8839699029922485,2018-01-18T10:33:18.607048
2879,0.0,0.0,0.8839699029922485,2018-01-18T10:33:34.007225
2880,0.0,0.0,0.9780092835426331,2018-01-18T10:33:14.206872
2881,0.0,0.0,0.9403935074806213,2018-01-18T10:34:59.007977
2882,0.0,0.0,0.9027777910232544,2018-01-18T10:34:36.907840
2883,0.0,0.0,0.9780092835426331,2018-01-18T10:34:13.807583
2884,0.0,0.0,0.8275462985038757,2018-01-18T10:34:14.907596
2885,0.0,0.0,0.9780092835426331,2018-01-18T10:34:31.407626
2886,0.0,0.0,0.9027777910232544,2018-01-18T10:34:43.608073
2887,0.0,0.0,0.8275462985038757,2018-01-18T10:34:22.607599
2888,0.0,0.0,0.8839699029922485,2018-01-18T10:34:05.007584
2889,0.0,0.0,0.9027777910232544,2018-01-18T10:33:53.907435
2890,0.0,0.0,0.8651620745658875,2018-01-18T10:36:11.008033
2891,0.0,0.0,0.9968171119689941,2018-01-18T10:35:19.008246
2892,0.0,0.0,0.8463541269302368,2018-01-18T10:35:06.907384
2893,0.0,0.0,0.9403935074806213,2018-01-18T10:35:58.908556
2894,0.0,0.0,0.8463541269302368,2018-01-18T10:36:13.208908
2895,0.0,0.0,0.8463541269302368,2018-01-18T10:35:22.308168
2896,0.0,0.0,0.9027777910232544,2018-01-18T10:35:33.508313
2897,0.0,0.0,0.9027777910232544,2018-01-18T10:36:00.009140
2898,0.0,0.0,0.6958912014961243,2018-01-18T10:35:37.908752
2899,0.0,0.0,0.7899305820465088,2018-01-18T10:36:48.609405
2900,0.0,0.0,0.8087384104728699,2018-01-18T10:36:35.309188
2901,0.0,0.0,0.7711226940155029,2018-01-18T10:36:16.609134
2902,0.0,0.0,0.8839699029922485,2018-01-18T10:36:42.009299
2903,0.0,0.0,0.8463541269302368,2018-01-18T10:36:39.708964
2904,0.0,0.0,0.8839699029922485,2018-01-18T10:36:28.709045
2905,0.0,0.0,0.9592013359069824,2018-01-18T10:36:38.609013
2906,0.0,0.0,0.8463541269302368,2018-01-18T10:36:51.908870
2907,0.0,0.0,0.8839699029922485,2018-01-18T10:36:15.408911
2908,0.0,0.0,0.8651620745658875,2018-01-18T10:36:59.609431
2909,0.0,0.0,0.9027777910232544,2018-01-18T10:37:06.209524
2910,0.0,0.0,0.8463541269302368,2018-01-18T10:37:15.308751
2911,0.0,0.0,0.8275462985038757,2018-01-18T10:37:34.209773
2912,0.0,0.0,0.8463541269302368,2018-01-18T10:36:55.209497
2913,0.0,0.0,0.9027777910232544,2018-01-18T10:37:18.809567
2914,0.0,0.0,1.0532407760620117,2018-01-18T10:37:22.109583
2915,0.0,0.0,0.9780092835426331,2018-01-18T10:37:08.409556
2916,0.0,0.0,0.8275462985038757,2018-01-18T10:37:38.609645
2917,0.0,0.0,0.9215856194496155,2018-01-18T10:38:15.810218
2918,0.0,0.0,0.9592013359069824,2018-01-18T10:38:05.810215
2919,0.0,0.0,0.9215856194496155,2018-01-18T10:37:40.809883
2920,0.0,0.0,0.9215856194496155,2018-01-18T10:38:09.210084
2921,0.0,0.0,0.9215856194496155,2018-01-18T10:38:13.610012
2922,0.0,0.0,0.9968171119689941,2018-01-18T10:37:43.009231
2923,0.0,0.0,0.8275462985038757,2018-01-18T10:37:45.509833
2924,0.0,0.0,0.8463541269302368,2018-01-18T10:38:14.710166
2925,0.0,0.0,0.6582754254341125,2018-01-18T10:37:55.909936
2926,0.0,0.0,0.8275462985038757,2018-01-18T10:38:31.610409
2927,0.0,0.0,0.9592013359069824,2018-01-18T10:38:33.810514
2928,0.0,0.0,0.8275462985038757,2018-01-18T10:38:18.010335
2929,0.0,0.0,0.8275462985038757,2018-01-18T10:38:21.410341
2930,0.0,0.0,0.9403935074806213,2018-01-18T10:38:37.110431
2931,0.0,0.0,0.8463541269302368,2018-01-18T10:38:57.210698
2932,0.0,0.0,0.9592013359069824,2018-01-18T10:38:28.010049
2933,0.0,0.0,0.8839699029922485,2018-01-18T10:38:47.310567
2934,0.0,0.0,0.8651620745658875,2018-01-18T10:39:10.410986
2935,0.0,0.0,0.8275462985038757,2018-01-18T10:39:40.411091
2936,0.0,0.0,0.9592013359069824,2018-01-18T10:39:54.811439
2937,0.0,0.0,0.9592013359069824,2018-01-18T10:39:50.411329
2938,0.0,0.0,0.7899305820465088,2018-01-18T10:39:13.711552
2939,0.0,0.0,0.9215856194496155,2018-01-18T10:39:17.010840
2940,0.0,0.0,0.8839699029922485,2018-01-18T10:39:36.011119
2941,0.0,0.0,0.9215856194496155,2018-01-18T10:39:32.711252
2942,0.0,0.0,0.9403935074806213,2018-01-18T10:39:21.511023
2943,0.0,0.0,0.8839699029922485,2018-01-18T10:39:22.611221
2944,0.0,0.0,0.7335069179534912,2018-01-18T10:40:11.610833
2945,0.0,0.0,0.8839699029922485,2018-01-18T10:40:10.511480
2946,0.0,0.0,0.8463541269302368,2018-01-18T10:40:08.311502
2947,0.0,0.0,0.8087384104728699,2018-01-18T10:40:24.911048
2948,0.0,0.0,0.9592013359069824,2018-01-18T10:40:09.411333
2949,0.0,0.0,0.8651620745658875,2018-01-18T10:40:12.711416
2950,0.0,0.0,0.8087384104728699,2018-01-18T10:40:06.110982
2951,0.0,0.0,1.015625,2018-01-18T10:39:59.511434
2952,0.0,0.0,0.8839699029922485,2018-01-18T10:40:21.611573
2953,0.0,0.0,0.8651620745658875,2018-01-18T10:41:03.411648
2954,0.0,0.0,0.9592013359069824,2018-01-18T10:41:08.912095
2955,0.0,0.0,0.9592013359069824,2018-01-18T10:41:21.112238
2956,0.0,0.0,0.7523148059844971,2018-01-18T10:40:55.711896
2957,0.0,0.0,0.8651620745658875,2018-01-18T10:41:02.311332
2958,0.0,0.0,0.8463541269302368,2018-01-18T10:41:04.512274
2959,0.0,0.0,0.7899305820465088,2018-01-18T10:40:44.711848
2960,0.0,0.0,0.8651620745658875,2018-01-18T10:40:54.611931
2961,0.0,0.0,0.9968171119689941,2018-01-18T10:41:01.211200
2962,0.0,0.0,0.7146990895271301,2018-01-18T10:42:21.313031
2963,0.0,0.0,0.9027777910232544,2018-01-18T10:41:23.312311
2964,0.0,0.0,0.9968171119689941,2018-01-18T10:41:47.612550
2965,0.0,0.0,0.9215856194496155,2018-01-18T10:42:05.712768
2966,0.0,0.0,0.9592013359069824,2018-01-18T10:42:17.913041
2967,0.0,0.0,0.9592013359069824,2018-01-18T10:42:10.112831
2968,0.0,0.0,0.8651620745658875,2018-01-18T10:42:27.013078
2969,0.0,0.0,0.8651620745658875,2018-01-18T10:42:06.812878
2970,0.0,0.0,0.8839699029922485,2018-01-18T10:42:15.712949
2971,0.0,0.0,0.9403935074806213,2018-01-18T10:43:28.513524
2972,0.0,0.0,0.9403935074806213,2018-01-18T10:42:43.513194
2973,0.0,0.0,0.9403935074806213,2018-01-18T10:43:04.513314
2974,0.0,0.0,0.8839699029922485,2018-01-18T10:43:18.013571
2975,0.0,0.0,0.8087384104728699,2018-01-18T10:42:55.613241
2976,0.0,0.0,0.7523148059844971,2018-01-18T10:43:10.313336
2977,0.0,0.0,0.8651620745658875,2018-01-18T10:42:57.813277
2978,0.0,0.0,0.8275462985038757,2018-01-18T10:43:05.613509
2979,0.0,0.0,0.9403935074806213,2018-01-18T10:43:07.813307
2980,0.0,0.0,1.0532407760620117,2018-01-18T10:43:40.614083
2981,0.0,0.0,0.9780092835426331,2018-01-18T10:43:42.813816
2982,0.0,0.0,0.9403935074806213,2018-01-18T10:43:36.213704
2983,0.0,0.0,1.0344328880310059,2018-01-18T10:43:38.413980
2984,0.0,0.0,0.9780092835426331,2018-01-18T10:43:39.512919
2985,0.0,0.0,0.9592013359069824,2018-01-18T10:43:30.713773
2986,0.0,0.0,0.9027777910232544,2018-01-18T10:43:35.113836
2987,0.0,0.0,0.9027777910232544,2018-01-18T10:43:55.413679
2988,0.0,0.0,0.9403935074806213,2018-01-18T10:44:00.914000
2989,0.0,0.0,0.8839699029922485,2018-01-18T10:44:40.614349
2990,0.0,0.0,0.9592013359069824,2018-01-18T10:44:50.614488
2991,0.0,0.0,0.8463541269302368,2018-01-18T10:44:29.614854
2992,0.0,0.0,0.7899305820465088,2018-01-18T10:44:47.214592
2993,0.0,0.0,0.9215856194496155,2018-01-18T10:44:14.214049
2994,0.0,0.0,0.8651620745658875,2018-01-18T10:44:21.913746
2995,0.0,0.0,0.9215856194496155,2018-01-18T10:44:04.214008
2996,0.0,0.0,0.8087384104728699,2018-01-18T10:44:26.314035
2997,0.0,0.0,0.9403935074806213,2018-01-18T10:44:42.814700
2998,0.0,0.0,0.8651620745658875,2018-01-18T10:45:07.114729
2999,0.0,0.0,0.9215856194496155,2018-01-18T10:45:17.015070
3000,0.0,0.0,0.9027777910232544,2018-01-18T10:45:59.215360
3001,0.0,0.0,0.8275462985038757,2018-01-18T10:45:34.614976
3002,0.0,0.0,0.9215856194496155,2018-01-18T10:45:14.814711
3003,0.0,0.0,0.8839699029922485,2018-01-18T10:45:42.314734
3004,0.0,0.0,0.9780092835426331,2018-01-18T10:45:52.615138
3005,0.0,0.0,0.7711226940155029,2018-01-18T10:45:33.515071
3006,0.0,0.0,0.8651620745658875,2018-01-18T10:44:57.214612
3007,0.0,0.0,0.7711226940155029,2018-01-18T10:46:40.015993
3008,0.0,0.0,0.8275462985038757,2018-01-18T10:46:31.215852
3009,0.0,0.0,0.8275462985038757,2018-01-18T10:46:23.515881
3010,0.0,0.0,0.8463541269302368,2018-01-18T10:46:47.016049
3011,0.0,0.0,0.9592013359069824,2018-01-18T10:46:00.315234
3012,0.0,0.0,0.9215856194496155,2018-01-18T10:46:18.015651
3013,0.0,0.0,0.9780092835426331,2018-01-18T10:46:42.215805
3014,0.0,0.0,0.9968171119689941,2018-01-18T10:46:43.315797
3015,0.0,0.0,0.9592013359069824,2018-01-18T10:46:01.415436
3016,0.0,0.0,0.7146990895271301,2018-01-18T10:46:54.715962
3017,0.0,0.0,0.9215856194496155,2018-01-18T10:46:52.515982
3018,0.0,0.0,0.8651620745658875,2018-01-18T10:47:01.315738
3019,0.0,0.0,0.9968171119689941,2018-01-18T10:47:13.616147
3020,0.0,0.0,0.7523148059844971,2018-01-18T10:47:27.216266
3021,0.0,0.0,0.8275462985038757,2018-01-18T10:47:09.016396
3022,0.0,0.0,0.8839699029922485,2018-01-18T10:47:16.916148
3023,0.0,0.0,0.8839699029922485,2018-01-18T10:46:59.116100
3024,0.0,0.0,0.7711226940155029,2018-01-18T10:47:06.816461
3025,0.0,0.0,0.7523148059844971,2018-01-18T10:48:09.916690
3026,0.0,0.0,0.7899305820465088,2018-01-18T10:48:02.116830
3027,0.0,0.0,0.9403935074806213,2018-01-18T10:47:38.316279
3028,0.0,0.0,0.9027777910232544,2018-01-18T10:47:43.915709
3029,0.0,0.0,1.0344328880310059,2018-01-18T10:47:49.516628
3030,0.0,0.0,0.9027777910232544,2018-01-18T10:47:45.016820
3031,0.0,0.0,0.8463541269302368,2018-01-18T10:47:51.916607
3032,0.0,0.0,0.9027777910232544,2018-01-18T10:47:32.716294
